,1,2,3,4,5,E,SD,
RMSE,29.4717,34.8527,25.9115,25.2778,35.1068,30.1241,4.21532,
R^2,0.269101,0.25246,0.318699,0.292598,0.227841,0.27214,0.0314491,
W[0],0.255651,0.155862,0.12909,0.0310238,-0.0119808,0.111929,0.0946361,
W[1],0.0311604,0.0374389,0.0581016,-0.0324873,-0.0632227,0.00619818,0.0460627,
W[2],-0.0675661,-0.0507933,-0.0566417,-0.125917,-0.0889406,-0.0779717,0.0272799,
W[3],-0.0183695,-0.0524581,-0.0392914,0.115569,-0.07401,-0.0137119,0.067122,
W[4],0.889995,-0.41375,0.469677,-0.539043,0.180232,0.117422,0.536281,
W[5],0.378693,-0.232108,0.0984538,-0.333704,0.108355,0.00393807,0.256904,
W[6],1.25648,0.747777,-0.161726,0.128086,1.06614,0.607351,0.542724,
W[7],-0.251488,-0.123387,0.166956,0.277586,-1.00197,-0.18646,0.450222,
W[8],0.534684,0.816212,0.62203,0.617509,0.755582,0.669203,0.102045,
W[9],-0.137422,0.81573,-0.145306,-0.47207,0.0104558,0.0142773,0.430663,
W[10],0.560514,0.285331,0.00871169,-0.0049458,0.252311,0.220384,0.208089,
W[11],1.21981,1.18336,0.0083942,0.349261,0.531633,0.658491,0.474321,
W[12],1.98754,1.6196,1.86022,1.32992,0.963284,1.55211,0.370181,
W[13],-0.347127,-0.878371,0.0781142,-0.119059,-0.430375,-0.339364,0.323015,
W[14],0.0870985,0.268904,0.0109434,0.0408331,-0.0320425,0.0751473,0.104378,
W[15],-0.476987,0.078815,0.00703277,-0.593811,-0.0191329,-0.200817,0.277532,
W[16],0.131431,0.134573,1.07109,0.86774,0.845975,0.610162,0.397437,
W[17],0.0998794,0.39896,0.300277,0.626387,0.947176,0.474536,0.290824,
W[18],0.353297,0.296052,0.0594782,0.276397,0.480636,0.293172,0.136865,
W[19],-0.484534,0.377724,0.159348,0.502904,0.288011,0.168691,0.345375,
W[20],-0.140469,0.305768,0.0355841,-0.212846,-0.0706199,-0.0165165,0.180786,
W[21],-0.679003,-0.944756,-0.226635,-1.40965,-0.975757,-0.847161,0.38879,
W[22],-1.01623,-0.642054,-0.513514,-0.939279,-0.121181,-0.646451,0.321273,
W[23],-0.0236874,0.200257,0.39724,-0.0650031,0.102332,0.122228,0.166411,
W[24],-0.54003,0.000534615,-0.194331,-0.176119,-0.0188222,-0.185753,0.194035,
W[25],0.100004,0.424088,0.493009,-0.0233577,0.290868,0.256922,0.193914,
W[26],-0.102514,0.0726279,0.292198,0.16203,0.464982,0.177865,0.192585,
W[27],-0.623424,-0.451342,-0.254156,0.461936,-0.113107,-0.196019,0.371759,
W[28],-0.597368,-0.238314,-0.873095,-1.05876,-0.43277,-0.640062,0.295232,
W[29],0.873787,1.00854,0.809501,0.278261,0.329575,0.659933,0.298142,
W[30],8.36579,7.66094,7.92477,9.11699,8.67612,8.34892,0.519712,
W[31],3.06311,3.30631,3.43679,2.63465,3.14014,3.1162,0.27357,
W[32],-0.543295,-0.69143,-0.444748,-0.113612,-0.0921423,-0.377045,0.23733,
W[33],4.53944,4.81483,4.95462,4.23632,4.60224,4.62949,0.246369,
W[34],-0.650708,-0.6542,-0.635096,-0.613096,-0.603663,-0.631353,0.0200534,
W[35],0.0039491,0.0245402,0.0230409,-0.00537369,-0.0497885,-0.000726405,0.0270327,
W[36],0.618262,0.70791,0.723399,0.470314,1.0771,0.719398,0.200187,
W[37],-0.687465,-0.0816539,0.497259,0.788839,-0.932328,-0.0830697,0.660839,
W[38],0.0761334,0.0725708,0.0787007,0.104461,0.087051,0.0837835,0.0113871,
W[39],-0.0807491,-0.017143,0.147968,-0.0384965,-0.0410717,-0.00589839,0.0796289,
W[40],-0.098264,-0.0470776,0.129939,-0.000513492,-0.0294997,-0.00908324,0.0764384,
W[41],-0.0502684,-0.0066737,0.175955,-0.00427123,-0.0282958,0.0172891,0.0810627,
W[42],-0.0623986,-0.0415078,0.109554,-0.0191167,-0.0753095,-0.0177556,0.0664519,
W[43],-0.0615071,-0.0183906,0.137218,-4.73443e-05,0.00149176,0.0117529,0.0667258,
W[44],-0.110883,-0.0443138,0.111673,0.0114732,0.00858081,-0.00469378,0.0732458,
W[45],-0.0879307,-0.0405947,0.142356,-0.0392016,0.00712071,-0.00365008,0.0789503,
W[46],0.0347281,0.0669746,-0.354665,-0.142043,-0.0134316,-0.0816874,0.15393,
W[47],0.160897,0.189781,-0.26009,-0.133755,-0.0111364,-0.0108608,0.17145,
W[48],0.135071,0.180516,-0.274501,-0.143641,0.00139914,-0.0202314,0.170158,
W[49],0.0893512,0.132281,-0.340079,-0.112179,0.015065,-0.043112,0.17009,
W[50],0.0870651,0.152436,-0.308738,-0.169136,0.093888,-0.0288968,0.17854,
W[51],0.0988764,0.180984,-0.248706,-0.157167,0.0342115,-0.0183602,0.160358,
W[52],0.112207,0.166716,-0.27853,-0.172173,0.00943642,-0.0324688,0.168775,
W[53],4.1723,4.14185,4.17261,4.45907,4.16696,4.22256,0.118797,
