,1,2,3,4,5,E,SD,
RMSE,30.0818,33.4793,27.4186,32.7339,28.5825,30.4592,2.33262,
R^2,0.246557,0.220713,0.303013,0.270339,0.26596,0.261316,0.0272327,
W[0],0.248278,0.219193,0.263804,0.237832,0.22879,0.239579,0.0154762,
W[1],-0.0280854,-0.00820136,-0.00854263,0.0242157,0.0343379,0.00274484,0.0230514,
W[2],-0.0502292,-0.0114882,-0.046142,-0.056451,-0.158408,-0.0645436,0.0494659,
W[3],-0.0157061,-0.022865,-0.0132725,0.00712289,-0.00459724,-0.0098636,0.010306,
W[4],0.590112,0.61923,-0.18938,1.5804,0.470668,0.614206,0.565772,
W[5],-0.619454,-0.797086,-0.657107,-0.490375,-0.505089,-0.613822,0.111851,
W[6],0.832141,1.61099,1.41786,1.57494,1.27245,1.34168,0.281839,
W[7],1.90313,1.81109,1.92534,2.1218,1.60397,1.87307,0.168382,
W[8],1.73129,1.82416,1.7087,1.62445,1.44045,1.66581,0.129382,
W[9],0.130057,0.45501,-0.24881,1.0463,0.813047,0.439121,0.464223,
W[10],0.0313082,-0.0435607,-0.141098,0.0944073,-0.189571,-0.0497028,0.105152,
W[11],0.535952,0.641173,1.2232,0.446489,0.784882,0.726339,0.272804,
W[12],0.903435,0.752414,0.996716,0.372152,0.763791,0.757701,0.21311,
W[13],0.117795,0.192052,0.468861,-0.0521675,0.448133,0.234935,0.199079,
W[14],-0.100164,-0.0619843,0.339409,0.00981455,-0.18941,-0.000467157,0.181684,
W[15],-0.182219,-0.130676,-0.140485,-0.264287,-0.214021,-0.186338,0.0491124,
W[16],0.647515,0.572222,-0.0305045,1.11489,0.323963,0.525617,0.377944,
W[17],0.475369,0.418026,0.246973,0.300027,0.318091,0.351697,0.0830186,
W[18],-0.25249,-0.24261,-0.272031,-0.133877,0.0290862,-0.174384,0.112544,
W[19],-0.392985,-0.505529,0.481674,-1.30713,-0.152081,-0.37521,0.577894,
W[20],0.653136,0.826679,0.706756,0.549783,0.614419,0.670155,0.0935148,
W[21],-1.68428,-2.45455,-2.22448,-2.60356,-2.19381,-2.23213,0.312762,
W[22],-1.83835,-1.65665,-1.77869,-2.00205,-1.86447,-1.82804,0.112713,
W[23],-1.03298,-1.03967,-1.0644,-1.05111,-1.05257,-1.04815,0.0109016,
W[24],-0.349048,-0.330982,-0.349144,-0.41965,-0.307401,-0.351245,0.0374735,
W[25],0.0988435,0.126074,0.231683,0.119612,0.213221,0.157887,0.0537973,
W[26],0.0558449,0.0387033,-0.451421,0.187297,-0.208246,-0.0755644,0.227286,
W[27],0.050398,0.0572492,-0.0147609,-0.119722,0.277961,0.050225,0.130398,
W[28],-0.933707,-1.05257,-1.11847,-0.797081,-1.46857,-1.07408,0.225606,
W[29],0.633369,0.340115,0.858154,0.514312,0.225792,0.514348,0.221807,
W[30],9.46343,8.8196,9.72708,8.97033,8.78062,9.15221,0.376595,
W[31],2.97252,3.6588,2.90394,3.37867,3.62974,3.30874,0.318554,
W[32],-0.552675,-0.216332,-0.83966,-0.489543,-0.339507,-0.487543,0.211519,
W[33],4.11833,5.19336,3.94419,4.52971,5.42645,4.64241,0.581915,
W[34],-0.148781,-0.148316,-0.150462,-0.120438,-0.224539,-0.158507,0.0348501,
W[35],0.022955,0.00201388,0.00682588,0.00109457,-0.0109262,0.00439262,0.0109698,
W[36],0.221651,0.216009,0.235747,0.139703,0.652934,0.293209,0.182947,
W[37],-0.180977,0.658847,0.762042,-0.414037,0.0348666,0.172148,0.463035,
W[38],0.0112511,0.0131617,-0.0314149,0.00632787,0.00348697,0.000562548,0.0163544,
W[39],-0.00659021,-0.078302,-0.0723855,0.173187,-0.120267,-0.0208714,0.103628,
W[40],-0.0862142,-0.195976,-0.18081,0.0549542,-0.172031,-0.116015,0.0936466,
W[41],-0.00332054,-0.102402,-0.0822728,0.14163,0.0168615,-0.00590082,0.0865277,
W[42],-0.0939423,-0.198866,-0.123671,0.122697,-0.104231,-0.0796027,0.107613,
W[43],-0.0103218,-0.0879825,-0.0452325,0.171045,-0.175069,-0.0295123,0.114407,
W[44],-0.0623212,-0.137669,-0.10561,0.116372,-0.249756,-0.0877969,0.119473,
W[45],0.0664775,-0.0144401,0.0270042,0.247589,-0.100264,0.0452732,0.115292,
W[46],0.0346416,-0.317681,-0.29472,-0.0361668,-0.074117,-0.137609,0.142199,
W[47],0.00430821,-0.34268,-0.308348,-0.0599626,0.0586695,-0.129602,0.164669,
W[48],-0.044481,-0.361864,-0.334073,-0.0685877,-0.0521937,-0.17224,0.143962,
W[49],0.108088,-0.217729,-0.21605,0.0517667,0.0729949,-0.040186,0.145396,
W[50],-0.00898169,-0.390087,-0.323448,-0.0341229,-0.040471,-0.159422,0.162845,
W[51],0.0182822,-0.325537,-0.314112,-0.0371807,0.0263815,-0.126433,0.159453,
W[52],0.084459,-0.245622,-0.21192,0.0310313,0.0404291,-0.0603245,0.139123,
W[53],4.01568,4.04435,4.05526,3.93439,4.06906,4.02375,0.0480013,
