,1,2,3,4,5,E,SD,
RMSE,30.2138,28.8411,32.4219,31.3286,30.4455,30.6502,1.19198,
R^2,0.28275,0.238419,0.244884,0.246309,0.252546,0.252982,0.0155468,
W[0],0.00599629,0.0300488,0.0152693,0.0323646,0.0133186,0.0193996,0.0101507,
W[1],-0.00275917,-0.000458742,-0.00214535,-0.00158267,-0.00409344,-0.00220787,0.00120943,
W[2],-0.0469618,-0.0665776,-0.0399314,-0.0800217,-0.0436969,-0.0554379,0.0153532,
W[3],0.000510243,0.000873289,0.000543471,0.000532191,0.000349476,0.000561734,0.000170867,
W[4],-0.0167106,0.151392,-0.182209,0.190111,0.281631,0.084843,0.164843,
W[5],-0.54064,-0.650602,-0.550609,-0.739721,-0.449358,-0.586186,0.0997843,
W[6],2.21041,2.07652,1.93796,0.971457,1.89118,1.8175,0.437537,
W[7],1.89883,1.36527,1.84534,1.7228,2.27412,1.82127,0.29302,
W[8],0.992867,1.32373,1.13816,1.73802,1.09618,1.25779,0.2629,
W[9],0.237365,0.0771126,0.972059,0.125297,0.342131,0.350793,0.323933,
W[10],-0.125484,0.05291,0.0258874,0.105866,0.0199587,0.0158277,0.0769017,
W[11],-0.000351645,0.832163,1.15287,0.426265,1.47203,0.776596,0.520515,
W[12],0.88381,0.500889,0.299913,0.00914139,0.19151,0.377053,0.29929,
W[13],0.540792,-0.0330323,0.255474,0.0141786,0.0741341,0.170309,0.209516,
W[14],0.060491,0.0695929,-0.0968317,-0.0765467,-0.104504,-0.0295597,0.0778335,
W[15],-0.174437,-0.0521629,-0.18925,-0.195459,-0.207646,-0.163791,0.0568303,
W[16],0.455841,0.883721,0.0485527,1.54035,0.358816,0.657457,0.516004,
W[17],0.0964111,0.13853,0.0836255,0.348388,0.0811542,0.149622,0.101495,
W[18],-0.164598,-0.560353,-0.255695,-0.448313,-0.311835,-0.348159,0.140443,
W[19],0.16961,0.142555,0.267009,0.255359,0.17316,0.201539,0.0499739,
W[20],0.460824,0.428927,0.389505,0.498641,0.291541,0.413888,0.0709585,
W[21],-2.75318,-3.49648,-2.96242,-2.74491,-3.29817,-3.05103,0.299927,
W[22],-1.88218,-1.23271,-1.59576,-1.42686,-2.04636,-1.63677,0.295635,
W[23],-0.655289,-0.462103,-0.511707,-0.8096,-0.437817,-0.575303,0.139323,
W[24],-0.247559,-0.216176,-0.292231,-0.332108,-0.29861,-0.277337,0.0407471,
W[25],-0.000456008,-0.0222594,-0.0290298,-0.069716,0.00437612,-0.023417,0.026367,
W[26],-0.0650973,-0.0315952,-0.279634,0.337004,-0.288242,-0.0655128,0.227432,
W[27],0.0151346,0.131376,0.0235996,0.194063,-0.15795,0.0412445,0.120124,
W[28],-0.657835,-0.566566,-0.771877,-0.733588,-0.660694,-0.678112,0.070748,
W[29],2.50561,2.83151,3.61442,1.9906,2.63136,2.7147,0.528796,
W[30],9.2854,9.62449,8.67833,9.36615,9.53186,9.29725,0.331685,
W[31],3.58465,3.54912,4.10786,3.32437,3.33998,3.5812,0.283746,
W[32],-2.64314,-2.84865,-3.6508,-2.01937,-2.69355,-2.7711,0.522949,
W[33],4.77736,4.7977,5.54572,4.45432,4.67648,4.85032,0.368431,
W[34],-0.0126568,-0.0119782,-0.0108945,-0.0105202,-0.0112275,-0.0114554,0.000769145,
W[35],-0.000854246,-0.00125934,-0.00082248,-0.0010047,-0.000965468,-0.000981247,0.000154577,
W[36],0.366814,0.19692,0.118706,0.118324,0.203105,0.200774,0.0906895,
W[37],2.0326,2.01675,1.43792,2.21404,2.32332,2.00493,0.30578,
W[38],0.0376751,0.0344848,0.0344786,0.0399368,0.038881,0.0370913,0.00224769,
W[39],0.0986625,0.0604286,-0.154367,0.178444,0.211962,0.0790261,0.128654,
W[40],0.105951,0.066629,-0.164101,0.190836,0.228129,0.0854886,0.137487,
W[41],0.108684,0.0681883,-0.167013,0.195145,0.229939,0.0869889,0.139624,
W[42],0.111222,0.0696506,-0.170615,0.198907,0.234047,0.0886423,0.142398,
W[43],0.106154,0.0665169,-0.164284,0.19186,0.226881,0.0854259,0.137463,
W[44],0.108008,0.0675083,-0.165625,0.192302,0.229706,0.0863798,0.138631,
W[45],0.104397,0.0652616,-0.162213,0.184958,0.222095,0.0828999,0.134644,
W[46],-0.124805,0.0336453,0.133238,0.19887,0.0504335,0.0582765,0.109154,
W[47],-0.12187,0.0335112,0.129889,0.191999,0.0494451,0.0565949,0.105962,
W[48],-0.125086,0.0327546,0.130274,0.19521,0.049061,0.0564428,0.107959,
W[49],-0.128455,0.033453,0.135476,0.202158,0.0525426,0.0590348,0.111514,
W[50],-0.128962,0.0336598,0.136301,0.202813,0.0519396,0.0591503,0.111964,
W[51],-0.125985,0.0333392,0.133319,0.200482,0.0517356,0.0585781,0.109973,
W[52],-0.127383,0.0338632,0.134096,0.1992,0.0514926,0.0582538,0.1102,
W[53],1.94401,2.02547,2.52145,1.66792,1.61998,1.95576,0.322677,
