,1,2,3,4,5,E,SD,
RMSE,28.9646,34.5955,29.0757,32.4207,28.0132,30.614,2.48866,
R^2,0.270123,0.240181,0.262036,0.218003,0.276576,0.253384,0.0215365,
W[0],0.0333847,0.0213618,0.0146285,0.0655631,0.0766194,0.0423115,0.0245055,
W[1],0.0107726,-0.0080384,-0.0016925,0.00316546,-0.0486464,-0.00888786,0.0208089,
W[2],-0.0869274,-0.0598128,-0.0878474,-0.0666483,-0.166132,-0.0934735,0.037964,
W[3],-0.00375244,0.00475279,-0.0039156,-0.0169379,0.0334159,0.00271255,0.0168447,
W[4],-0.347482,0.450148,-0.823891,-0.465238,-0.0342045,-0.244133,0.429368,
W[5],-0.756965,-0.665373,-0.696006,-0.509145,-0.432735,-0.612045,0.121355,
W[6],1.6285,2.20465,1.05453,1.91201,1.86485,1.73291,0.385516,
W[7],1.6767,1.36452,1.14888,1.64982,2.31446,1.63088,0.393197,
W[8],1.62835,1.30053,1.55945,1.04555,0.999908,1.30676,0.256786,
W[9],0.117848,0.292392,1.14414,0.104942,0.00215324,0.332295,0.416499,
W[10],-0.179015,-0.108589,-0.0994284,0.00712372,0.0138316,-0.0732156,0.073707,
W[11],-0.162425,0.513694,0.524718,0.271499,0.677731,0.365043,0.294054,
W[12],0.855124,0.646304,0.613957,0.858517,0.584699,0.71172,0.120071,
W[13],0.380029,0.432575,0.0777842,0.212057,0.234685,0.267426,0.126535,
W[14],-0.142269,0.110732,0.221418,0.0236638,-0.100486,0.0226117,0.133887,
W[15],-0.0735877,-0.183811,-0.120568,-0.186753,-0.183618,-0.149667,0.0454503,
W[16],0.656003,0.103917,0.238537,0.456301,0.37346,0.365644,0.188279,
W[17],0.229656,0.145501,0.208304,0.120177,0.079911,0.15671,0.055392,
W[18],-0.280676,-0.13529,-0.241008,-0.20454,-0.281093,-0.228521,0.0546024,
W[19],0.762248,0.0261762,0.709175,0.852421,0.347304,0.539465,0.308793,
W[20],0.550364,0.505311,0.509404,0.334877,0.310541,0.442099,0.0990468,
W[21],-2.30248,-2.65811,-1.88454,-2.83814,-2.65016,-2.46669,0.338865,
W[22],-1.56787,-1.41184,-1.17383,-1.78074,-2.1566,-1.61817,0.334327,
W[23],-1.05535,-0.993823,-1.05384,-0.589263,-0.432406,-0.824938,0.262159,
W[24],-0.186663,-0.233017,-0.164865,-0.235005,-0.279486,-0.219807,0.0402102,
W[25],0.0773986,-0.00787134,-0.00180032,-0.114559,-0.000805186,-0.00952749,0.0611986,
W[26],0.186708,-0.132206,0.033476,0.0853147,-0.115911,0.0114765,0.121255,
W[27],0.538299,0.316697,0.214826,0.0922117,-0.00631169,0.231144,0.188476,
W[28],-0.878481,-0.873693,-0.51936,-0.562001,-0.764171,-0.719541,0.152255,
W[29],0.247893,0.929831,0.296288,-0.0582874,0.81333,0.445811,0.370132,
W[30],9.05064,9.06039,9.43071,9.32271,9.48823,9.27054,0.183457,
W[31],3.37885,3.29268,3.30959,3.3418,3.04042,3.27267,0.119797,
W[32],-0.187986,-0.848057,-0.301555,0.119551,-0.96534,-0.436677,0.409442,
W[33],4.59464,4.3469,4.40163,4.46404,4.42574,4.44659,0.0832084,
W[34],-0.108876,-0.0963567,-0.0951962,-0.103684,-0.144583,-0.109739,0.0181222,
W[35],-0.0157119,-0.0300043,-0.0195971,-0.0361689,0.0215325,-0.01599,0.0201227,
W[36],0.392402,0.320622,0.387667,0.306131,0.383053,0.357975,0.0368206,
W[37],0.0788841,0.780648,-0.180839,-0.439229,0.378253,0.123543,0.42615,
W[38],0.0550663,0.04907,0.0509981,0.0415464,0.0548825,0.0503126,0.00494655,
W[39],0.244901,0.278275,-0.109729,-0.0295496,0.0464467,0.0860688,0.151951,
W[40],0.270569,0.304503,-0.117391,-0.0258148,0.0338028,0.0931338,0.166223,
W[41],0.216316,0.278297,-0.152465,-0.0769446,0.088963,0.0708332,0.165067,
W[42],0.291581,0.323077,-0.118926,-0.0224325,0.0684782,0.108356,0.173222,
W[43],0.28419,0.324132,-0.100169,-0.00907682,0.071485,0.114112,0.16489,
W[44],0.268799,0.316902,-0.118789,-0.0217447,0.0267982,0.0943933,0.16937,
W[45],0.287021,0.329212,-0.0916366,-0.00917763,0.043212,0.111726,0.166551,
W[46],0.158536,0.0564085,0.0521571,-0.25587,0.320714,0.0663889,0.188322,
W[47],0.130638,0.0270114,0.0235057,-0.28154,0.300983,0.0401194,0.189819,
W[48],0.145889,0.0374483,0.0274257,-0.28047,0.293416,0.0447417,0.188778,
W[49],0.0773392,-0.0162111,-0.0334397,-0.347938,0.338259,0.00360202,0.220353,
W[50],0.110535,0.01427,0.0148793,-0.322249,0.330155,0.0295181,0.210301,
W[51],0.11887,0.0190782,0.0162378,-0.301647,0.32607,0.0357217,0.202825,
W[52],0.102646,0.000570113,-0.0142538,-0.299695,0.309222,0.0196978,0.197096,
W[53],3.93941,3.8596,3.99892,3.93522,3.95268,3.93716,0.0449015,
