,1,2,3,4,5,E,SD,
RMSE,29.6853,27.396,30.2897,28.6753,36.0671,30.4226,2.98781,
R^2,0.255911,0.291459,0.257382,0.294584,0.213409,0.262549,0.0294875,
W[0],0.135414,0.119637,0.0922057,0.0523254,0.0375198,0.0874204,0.0376456,
W[1],0.00973655,-0.00451896,-0.00199572,-0.00263832,-0.0293749,-0.00575828,0.0128317,
W[2],-0.145909,-0.177114,-0.143973,-0.122447,-0.0494512,-0.127779,0.0428686,
W[3],-0.0427139,-0.0235614,-0.0244099,-0.022444,0.0249782,-0.0176302,0.0225787,
W[4],-0.076912,-0.544507,0.00596769,0.625361,-0.188797,-0.0357776,0.3802,
W[5],-0.371798,-0.434082,-0.363471,-0.251169,-0.41997,-0.368098,0.0644235,
W[6],1.23234,1.40838,1.18205,1.24494,0.992232,1.21199,0.133611,
W[7],1.32776,1.11012,0.848314,1.09664,1.33195,1.14296,0.178834,
W[8],0.916684,1.06642,1.12369,0.908548,0.896122,0.982293,0.0940623,
W[9],-0.262271,-0.415677,-0.380913,0.185649,1.03377,0.0321125,0.544915,
W[10],0.0244213,0.0745685,0.0459713,0.0220505,-0.029537,0.0274949,0.0342024,
W[11],0.370638,1.19894,0.89091,0.111839,0.497098,0.613884,0.385716,
W[12],0.755086,0.850199,0.883422,0.624811,0.543478,0.731399,0.12997,
W[13],0.46569,0.454814,0.401567,0.298812,0.518746,0.427926,0.0745151,
W[14],0.197133,-0.221056,-0.274351,0.207857,-0.0262708,-0.0233374,0.202073,
W[15],-0.169516,-0.213242,-0.21401,-0.261782,-0.368878,-0.245486,0.068254,
W[16],0.466349,-0.499643,0.0208145,0.581207,0.178837,0.149513,0.380939,
W[17],0.177527,0.0953379,0.28232,0.278479,0.227792,0.212291,0.0698739,
W[18],-0.286083,-0.138308,-0.305351,-0.00956289,0.147594,-0.118342,0.170917,
W[19],0.908703,0.698794,0.207778,0.0364214,0.523153,0.47497,0.317572,
W[20],0.257665,0.309274,0.19459,0.148507,0.299185,0.241844,0.0616925,
W[21],-1.93748,-1.76685,-1.90448,-1.83671,-1.72135,-1.83337,0.0810921,
W[22],-1.26103,-1.29163,-1.08888,-1.08615,-1.36379,-1.2183,0.111878,
W[23],-0.367407,-0.637253,-0.55227,-0.43966,-0.717781,-0.542874,0.127303,
W[24],-0.280316,-0.251223,-0.332344,-0.270863,-0.306123,-0.288174,0.0282842,
W[25],-0.0339321,-0.0663774,-0.0483301,-0.0537735,0.0155781,-0.037367,0.0284463,
W[26],-0.12313,-0.638317,-0.307107,0.112443,-0.0970472,-0.210632,0.251856,
W[27],0.0581196,0.0720273,0.148522,-0.118774,-0.0292186,0.0261352,0.0918371,
W[28],-0.82208,-0.728288,-0.721334,-0.647717,-1.07445,-0.798773,0.148541,
W[29],0.602693,0.697996,0.279199,0.578672,0.439245,0.519561,0.145924,
W[30],9.96563,9.09493,9.27622,9.57468,9.47086,9.47646,0.294829,
W[31],3.13243,3.78144,3.662,3.11322,2.97779,3.33338,0.323741,
W[32],-0.507806,-0.639851,-0.103013,-0.398221,-0.540921,-0.437962,0.184395,
W[33],4.38463,5.40192,5.18436,4.45043,4.27131,4.73853,0.461603,
W[34],-0.121511,-0.153748,-0.132598,-0.138354,-0.0969877,-0.12864,0.0189374,
W[35],-0.0322567,-0.0302297,-0.0279654,-0.0393201,-0.0181997,-0.0295943,0.00684941,
W[36],0.374678,0.408198,0.399546,0.464907,0.265266,0.382519,0.0656457,
W[37],0.850973,-0.973596,0.160115,-0.663235,0.844933,0.0438381,0.753905,
W[38],0.105039,0.133873,0.151439,0.137723,0.0893167,0.123478,0.0228026,
W[39],-0.024554,0.154224,0.0103482,-0.10014,0.136846,0.0353449,0.0969572,
W[40],0.0040807,0.184323,0.011996,-0.0793968,0.183991,0.0609988,0.105535,
W[41],-0.0132643,0.143295,0.00826821,-0.102041,0.172439,0.0417394,0.102191,
W[42],-0.0636011,0.138217,-0.0250017,-0.115518,0.178854,0.02259,0.115374,
W[43],-0.0323283,0.174284,0.00905161,-0.0816695,0.161367,0.0461409,0.103505,
W[44],-0.0230166,0.152166,0.0160923,-0.091282,0.125553,0.0359026,0.0912077,
W[45],-0.0323229,0.168925,0.0050269,-0.0863852,0.153098,0.0416683,0.101809,
W[46],-0.495023,0.0828551,-0.174374,0.0753277,-0.280321,-0.158307,0.219667,
W[47],-0.453332,0.102968,-0.154078,0.0982273,-0.264995,-0.134242,0.214298,
W[48],-0.465972,0.0892848,-0.151027,0.124966,-0.26006,-0.132562,0.220588,
W[49],-0.52002,0.0602171,-0.202849,0.0684217,-0.304997,-0.179845,0.224133,
W[50],-0.49408,0.109517,-0.155386,0.10676,-0.280974,-0.142833,0.231772,
W[51],-0.510047,0.0842701,-0.18052,0.0739301,-0.249079,-0.156289,0.221455,
W[52],-0.466539,0.0860237,-0.153814,0.101788,-0.30435,-0.147378,0.220502,
W[53],4.13291,4.05806,4.02601,4.00007,4.05857,4.05513,0.0446086,
