,1,2,3,4,5,E,SD,
W[72],-0.826604,0.0376805,-0.753726,-1.00035,-0.363436,-0.581287,0.373124,
W[73],0.18896,-0.178385,-0.498917,-0.0787071,-0.326496,-0.178709,0.232187,
W[74],-0.599692,-0.639953,0.467099,-0.716769,0.54168,-0.189527,0.568318,
W[75],-0.139249,-0.754156,-1.01157,-1.08886,-0.967185,-0.792204,0.344832,
W[76],1.0543,1.59862,1.13402,1.33354,0.41089,1.10627,0.395243,
W[77],1.33455,0.808845,0.549884,0.127219,0.74903,0.713905,0.391547,
W[78],-0.191311,-0.5623,0.383316,0.522631,0.858269,0.202121,0.510924,
W[79],0.612804,0.0655922,0.847826,0.854776,-0.827742,0.310651,0.637482,
W[80],-0.419292,-0.32868,-0.269232,-0.186995,-0.20265,-0.28137,0.0854536,
W[81],0.0731514,-0.0910729,0.366567,-0.0042706,-0.0104665,0.0667817,0.158648,
W[82],1.69899,1.44214,1.90674,1.61628,1.12296,1.55742,0.263659,
W[83],-0.552845,0.596692,0.483112,0.584385,0.325648,0.287398,0.431194,
W[84],1.78017,1.10428,0.181415,1.55241,0.0418132,0.932019,0.705663,
W[85],0.639213,-0.495573,-0.74857,-0.132507,0.0616078,-0.135166,0.478445,
W[86],-0.952626,0.313204,0.291592,-0.711281,0.0861874,-0.194585,0.531912,
W[87],-0.160828,-0.0072247,0.712102,-0.0462324,0.462584,0.19208,0.336052,
W[88],-0.322354,0.993157,0.717186,0.559536,0.515261,0.492557,0.440486,
W[89],-0.596482,-0.709122,0.293275,0.178807,-0.715782,-0.309861,0.4492,
W[90],0.160851,0.50356,-0.11906,-0.0258465,0.6977,0.243441,0.31137,
W[91],1.53186,1.94269,2.12368,1.5013,2.14669,1.84924,0.280828,
W[92],0.372393,-0.114882,0.339456,0.455263,0.00753242,0.211953,0.22352,
W[93],1.64132,1.89309,1.76565,1.37806,1.25079,1.58578,0.238848,
W[94],0.633272,0.981305,0.211045,0.345878,0.522001,0.5387,0.264447,
W[95],0.451102,0.535836,-0.810534,0.0742997,0.310978,0.112336,0.487177,
W[96],1.18781,1.43831,-0.294859,0.0391908,0.543183,0.582727,0.658073,
W[97],0.10601,1.0709,0.511482,0.390234,0.755976,0.566921,0.327557,
