,1,2,3,4,5,E,SD,
W[72],-0.578927,-0.388342,-1.77654,-1.0429,-0.813978,-0.920137,0.481456,
W[73],0.0881777,-0.320494,-0.615617,-0.0678774,-0.339233,-0.251009,0.242543,
W[74],0.285449,0.56223,-0.472593,-0.123737,0.205294,0.0913283,0.356842,
W[75],-1.38705,-1.20533,-0.514352,-0.551036,-0.906935,-0.91294,0.346455,
W[76],2.45815,1.6931,1.47993,1.73528,2.49298,1.97189,0.420408,
W[77],0.537431,1.04156,2.0355,0.672859,0.350641,0.927598,0.598404,
W[78],-0.828793,0.0691788,-0.0389687,0.008617,-0.700542,-0.298102,0.384633,
W[79],1.05239,0.363352,-0.215242,-0.342028,0.323854,0.236466,0.495615,
W[80],-0.450551,-0.415589,-0.332714,-0.347913,-0.386391,-0.386632,0.0431987,
W[81],-0.515663,-0.7017,-0.120474,-0.182804,-0.149351,-0.333999,0.232703,
W[82],1.55519,0.845286,1.83927,0.68634,1.02761,1.19074,0.436758,
W[83],-0.0529718,0.398821,-0.486225,0.777014,-0.385044,0.0503187,0.476997,
W[84],1.38754,2.08415,1.23761,0.586074,0.312963,1.12167,0.624719,
W[85],-0.202092,-0.915071,0.224632,-0.344553,-0.357223,-0.318861,0.365135,
W[86],-0.856477,0.876522,0.283754,0.176461,-0.746247,-0.0531973,0.656694,
W[87],0.444356,0.0452308,0.695388,0.586007,0.215048,0.397206,0.238264,
W[88],0.0315271,0.367729,0.716426,0.728446,0.312968,0.431419,0.263611,
W[89],-0.643377,-0.283052,-0.269745,-0.101697,-0.188887,-0.297352,0.184795,
W[90],-0.31575,-0.0483694,0.128512,-0.38405,0.761958,0.0284602,0.410506,
W[91],1.75656,2.64798,2.07088,2.71158,2.41662,2.32072,0.360491,
W[92],0.396063,1.36834,-0.919834,0.271907,-0.442232,0.134849,0.781525,
W[93],1.8595,2.01189,1.49495,1.96454,1.95663,1.8575,0.187918,
W[94],0.873133,0.868152,0.530334,0.693475,0.59327,0.711673,0.139849,
W[95],0.44886,0.381426,0.203794,-0.419044,-0.963315,-0.0696556,0.541813,
W[96],1.52126,1.44497,0.422735,1.27361,0.220348,0.976583,0.544595,
W[97],0.962898,0.749975,1.33458,1.27714,1.27252,1.11942,0.226095,
W[98],0.0225638,-0.137873,0.0512212,-0.83536,0.933091,0.00672855,0.563986,
