,1,2,3,4,5,E,SD,
W[84],0.938171,2.3761,2.34437,1.24196,1.58834,1.69779,0.578783,
W[85],-0.464901,0.54608,-0.423455,-1.43936,-0.00879537,-0.358086,0.651822,
W[86],0.988572,0.0706781,0.853092,-0.279984,0.743534,0.475178,0.492402,
W[87],0.0886805,0.442375,-0.0400914,-0.294156,0.103352,0.060032,0.238478,
W[88],0.765983,0.835882,0.265266,1.20847,0.000572251,0.615235,0.429797,
W[89],-0.0104026,-0.139019,0.638242,0.307161,1.24455,0.408106,0.497451,
W[90],-1.00764,-0.533436,-1.17792,-1.03254,-0.714716,-0.893252,0.234464,
W[91],3.02043,2.03582,1.83844,1.35894,2.60634,2.17199,0.582983,
W[92],0.431385,-1.38427,0.0162942,-0.21253,-0.458759,-0.321576,0.606817,
W[93],3.32529,2.97198,3.49381,2.80344,3.00774,3.12045,0.251633,
W[94],0.620044,0.724593,2.05938,1.52477,1.1375,1.21326,0.530925,
W[95],0.51214,1.42585,-1.19911,-1.04274,-0.541974,-0.169166,0.997113,
W[96],1.28742,0.628634,0.692235,0.266438,0.606138,0.696173,0.330735,
W[97],0.89624,1.07507,0.807519,1.72713,1.5052,1.20223,0.355782,
W[98],-0.376637,-0.33242,-1.46722,-0.410168,-1.39661,-0.79661,0.519788,
W[99],0.390542,-0.811195,-1.46173,-1.45927,-0.828003,-0.83393,0.676027,
W[100],-0.218085,-0.687162,-0.300627,-0.49327,-0.78887,-0.497603,0.218045,
W[101],-0.21121,0.142965,-0.342485,0.220521,0.743276,0.110613,0.380067,
W[102],0.568706,0.860042,-0.28623,1.20852,-0.186423,0.432922,0.583641,
W[103],-1.53339,-0.510674,-0.587174,-0.771164,-1.16377,-0.913235,0.383646,
W[104],-2.99864,-2.74058,-2.8014,-4.61652,-3.26071,-3.28357,0.690764,
W[105],-3.61815,-4.66959,-4.49735,-5.206,-5.3484,-4.6679,0.613789,
W[106],-1.90613,-1.74167,-1.21272,-1.79387,-2.65859,-1.8626,0.464152,
W[107],0.567559,0.381075,0.446924,0.431328,0.322007,0.429779,0.0815678,
W[108],-0.0530433,-0.624888,-0.888996,-0.873274,-1.21697,-0.731434,0.38788,
W[109],-1.85328,-2.89425,-2.60963,-1.59645,-1.53602,-2.09793,0.551912,
W[110],-1.49109,-0.0876676,-1.15826,-0.524582,-0.484396,-0.749198,0.505159,
W[111],-1.42441,-1.98006,-2.41227,-3.57734,-3.05213,-2.48924,0.761557,
W[112],-1.4512,-1.07039,-1.28746,-1.00848,-1.70224,-1.30395,0.253945,
W[113],-2.65237,-1.03452,-2.84619,-3.2891,-3.47207,-2.65885,0.863958,
W[114],-2.14985,-2.45863,-2.25645,-2.60883,-2.44755,-2.38426,0.162019,
W[115],-1.12113,-1.44667,-2.06657,-2.34782,-1.65878,-1.72819,0.436127,
W[116],-0.672605,-0.662718,-1.40096,-1.07515,-1.69961,-1.10221,0.4061,
W[117],-1.12619,-0.178879,-0.838906,-1.66228,-1.38245,-1.03774,0.508698,
W[118],-2.04289,-3.1849,-2.07262,-1.5317,-1.55561,-2.07754,0.599636,
W[119],-1.98029,-0.947614,-1.3516,-2.68309,-1.86324,-1.76517,0.589563,
W[120],-1.84879,-0.235527,0.680055,-0.116347,0.634871,-0.177147,0.916042,
W[121],-0.8537,-1.91117,-1.80484,-1.1098,-2.19047,-1.574,0.506225,
W[122],-1.88296,-1.08289,-1.56938,-2.21756,-1.25134,-1.60082,0.412638,
W[123],-0.223568,-0.71492,-0.479358,0.650421,0.50935,-0.0516149,0.540378,
W[124],0.728994,0.341832,-0.223407,-0.225178,1.08833,0.342113,0.519258,
W[125],0.607988,-0.944053,0.773132,-0.299327,-0.183621,-0.00917623,0.629525,
W[126],-0.909406,-1.77012,-1.79778,-2.24252,-1.19934,-1.58383,0.472659,
W[127],-1.62713,-1.69071,-1.51057,-1.39979,-1.6146,-1.56856,0.102292,
W[128],-0.17321,-1.00021,-0.917164,-0.569246,-0.636848,-0.659336,0.292441,
W[129],-0.320866,-0.353131,-0.284752,-0.77951,-0.540661,-0.455784,0.184388,
W[130],-2.88645,-1.65789,-1.26531,-2.01461,-1.91735,-1.94832,0.535965,
W[131],-0.728153,0.0538594,-0.757383,-2.18142,-2.02092,-1.1268,0.848649,
W[132],0.0300472,1.25264,1.83219,2.41625,1.12535,1.33129,0.796223,
W[133],2.87243,1.93617,2.97,3.62851,2.87707,2.85684,0.539736,
W[134],-0.335179,0.305161,0.817576,0.69724,-0.212356,0.254488,0.465041,
W[135],-0.390129,-0.0880339,0.00777976,0.0188645,0.0503339,-0.080237,0.161685,
W[136],-0.781373,-0.383524,-0.0294925,-0.826016,-0.476055,-0.499292,0.290163,
W[137],-0.923062,-0.975941,-1.78472,-0.178801,-0.973725,-0.967249,0.508326,
W[138],1.54289,1.5287,1.00699,1.82123,1.70791,1.52154,0.27922,
W[139],-0.99411,0.241632,-0.249782,-0.777348,-0.707213,-0.497364,0.441949,
W[140],-2.84161,-2.44226,-1.24554,-2.84661,-3.11444,-2.49809,0.662021,
W[141],-0.252393,-0.268798,0.818784,-0.329251,-1.0067,-0.207671,0.585247,
W[142],-0.153018,-0.563149,-0.583653,-0.576698,-0.589586,-0.493221,0.170329,
W[143],0.186583,-0.286917,-0.0415736,-0.0164925,0.188706,0.00606112,0.175819,
W[144],2.6605,3.43981,1.79652,1.96768,3.34253,2.64141,0.677809,
W[145],1.37536,0.49636,-0.301974,-1.48345,-0.204038,-0.023548,0.945374,
W[146],0.944658,0.51767,-0.202761,-0.24365,0.05352,0.213887,0.454965,
W[147],-0.741186,-0.176972,-0.165066,-0.143476,-0.255986,-0.296537,0.22555,
W[148],0.680713,-0.0567055,0.497583,0.283881,0.956039,0.472302,0.344507,
W[149],-0.366594,-0.139949,-0.202199,-0.228516,-0.0822574,-0.203903,0.0958799,
W[150],0.224213,0.185819,-0.0775891,0.183694,0.0338871,0.110005,0.114199,
W[151],-0.0918093,-0.556643,1.09144,-0.431319,0.131488,0.0286316,0.584594,
W[152],0.309674,0.99392,-2.20517,-1.06781,-1.44318,-0.682514,1.16965,
W[153],0.0818942,-1.46028,0.942202,-0.843436,-1.15817,-0.487559,0.882162,
W[154],-1.27696,0.102771,-0.398274,-1.41013,-0.658312,-0.728181,0.56043,
W[155],0.536525,0.447026,1.03601,0.281525,0.700735,0.600365,0.256558,
W[156],-0.311119,0.00536166,0.848532,0.77387,0.363826,0.336094,0.443459,
W[157],-0.219463,-0.00311787,-1.89087,-0.571169,-0.225452,-0.582015,0.679255,
W[158],0.636031,-0.551913,0.149262,0.467391,-0.352138,0.0697267,0.458164,
W[159],0.294154,-2.52147,-0.189558,-0.850333,-0.618645,-0.777171,0.955626,
W[160],-1.64046,-2.16424,-0.814271,-1.84397,-1.43644,-1.57988,0.452021,
W[161],-1.76095,-0.41392,-1.08595,-0.021156,-1.94811,-1.04602,0.74517,
W[162],0.146906,-0.507446,-0.394406,-0.963414,-0.421798,-0.428032,0.353458,
W[163],-1.0271,-0.707318,-0.766871,0.00874508,-0.943807,-0.687271,0.366735,
W[164],-2.02985,-1.59993,-3.49855,-2.63747,-2.41542,-2.43624,0.637808,
W[165],3.51475,4.37575,4.73364,4.30379,4.69089,4.32377,0.438265,
W[166],0.524759,-0.351494,-0.0611807,0.515392,0.00195666,0.125887,0.343237,
W[167],3.22822,1.63518,2.06133,2.97438,2.59976,2.49977,0.584062,
W[168],5.97072,6.64116,5.31137,6.4022,6.49567,6.16422,0.481404,
W[169],1.46717,1.31449,0.322271,0.682301,1.32446,1.02214,0.442769,
W[170],1.38358,0.912704,0.616875,0.588294,0.728122,0.845915,0.291974,
W[171],2.09433,2.50729,1.0476,1.92926,2.52051,2.0198,0.53801,
W[172],-12.392,-12.3983,-10.8657,-11.4946,-12.5549,-11.9411,0.654984,
W[173],-17.2911,-17.6038,-17.7407,-17.5424,-18.1377,-17.6631,0.278458,
W[174],-0.0974762,-0.796663,-0.772328,-0.876264,-0.754479,-0.659442,0.28405,
W[175],0.834599,-0.347566,-0.245005,-0.221431,-0.0635432,-0.00858949,0.431297,
W[176],25.6261,26.0973,26.3096,25.1286,26.8409,26.0005,0.585081,
W[177],1.74713,1.87575,2.02283,2.47687,2.11517,2.04755,0.248702,
W[178],-4.53773,-5.8279,-4.5126,-5.75264,-5.39672,-5.20552,0.57434,
W[179],-1.92293,-2.08814,-0.947718,-1.31385,-2.21495,-1.69752,0.485909,
W[180],-2.1487,-3.26383,-2.51605,-3.14358,-2.6435,-2.74313,0.41142,
W[181],-5.01683,-5.20602,-5.51902,-5.41632,-4.95916,-5.22347,0.217901,
W[182],0.244729,0.739158,0.545722,0.784299,0.465842,0.55595,0.195341,
W[183],1.65017,1.87864,0.960033,0.864996,1.15161,1.30109,0.396046,
W[184],-0.133392,-0.0185877,-0.909882,-0.200262,-0.435506,-0.339526,0.31604,
W[185],-0.203855,-0.290274,-0.30665,-0.354833,-0.276533,-0.286429,0.0490289,
W[186],-2.14657,-1.8963,-2.41165,-2.57391,-2.43516,-2.29272,0.241667,
W[187],2.40653,1.44493,3.3817,3.57425,3.60689,2.88286,0.842094,
W[188],5.40567,5.90499,5.90327,5.94174,5.80427,5.79199,0.198478,
