,1,2,3,4,5,E,SD,
RMSE,31.0699,29.3006,29.4196,30.7014,32.5401,30.6063,1.18972,
R^2,0.265366,0.265123,0.264533,0.266321,0.218931,0.256055,0.0185706,
W[0],0.0616832,0.0572297,0.0379187,0.0271757,0.0630361,0.0494087,0.0143099,
W[1],-0.0105126,-0.00306089,-0.0114283,-0.0118851,-0.0129064,-0.00995867,0.00353402,
W[2],-0.0627561,-0.0648038,-0.0741693,-0.0578228,-0.0713311,-0.0661766,0.00589615,
W[3],0.00316853,0.00330551,0.00214076,0.00237948,-0.00261422,0.00167601,0.00219088,
W[4],-0.354481,0.792584,0.355582,0.280272,1.04438,0.423667,0.48002,
W[5],-0.161275,-0.138844,-0.00981234,-0.203098,-0.115702,-0.125746,0.0647436,
W[6],0.195814,-0.180137,0.142315,-0.327174,-0.0165315,-0.0371426,0.195686,
W[7],-0.271047,0.172295,-0.101835,-0.158742,0.281417,-0.0155824,0.208184,
W[8],0.686587,0.553305,0.0742903,0.576837,0.289694,0.436143,0.222993,
W[9],0.0785595,0.0931106,0.131852,0.0715992,0.790448,0.233114,0.279446,
W[10],0.191656,-0.0171123,0.0457292,0.330675,-0.0562099,0.0989476,0.143296,
W[11],-0.384646,0.672377,0.31575,0.926952,-0.432783,0.21953,0.548692,
W[12],0.850717,0.713513,0.948128,0.697052,0.617025,0.765287,0.118362,
W[13],-0.0386971,-0.219007,0.0336354,0.354975,-0.119522,0.00227695,0.195377,
W[14],0.0133449,0.026215,0.094355,0.0268599,-0.127489,0.00665715,0.0728306,
W[15],0.0194393,0.0436089,-0.101249,-0.53743,-0.00960433,-0.117047,0.215849,
W[16],0.21386,0.342532,0.140182,-0.544435,0.316024,0.0936326,0.327158,
W[17],0.338603,0.39301,0.286562,0.360889,0.291387,0.33409,0.0407247,
W[18],-0.278305,-0.335826,-0.0065981,0.422828,0.112973,-0.0169856,0.275819,
W[19],0.817497,-0.342514,-0.0309377,0.175533,-0.791137,-0.0343119,0.536171,
W[20],0.0484376,-0.100906,-0.124025,0.139728,-0.00590849,-0.00853485,0.0970617,
W[21],-0.163246,-1.04163,-0.56339,0.160707,-0.169948,-0.355502,0.412761,
W[22],-0.152882,-0.157707,-0.188668,-0.176334,-0.42672,-0.220462,0.103928,
W[23],-0.457216,0.259131,0.362008,-0.391185,0.108502,-0.023752,0.337409,
W[24],-0.0190394,-0.0211172,-0.0764772,-0.402562,0.0442339,-0.0949924,0.158463,
W[25],-0.239186,0.0756434,-0.0261116,-0.260611,0.122382,-0.0655766,0.158119,
W[26],0.0896408,-0.0418384,-0.0657237,-0.334749,0.233689,-0.0237963,0.188649,
W[27],-0.0829002,-0.0615741,0.0110357,-0.0118666,-0.0450125,-0.0380635,0.0337887,
W[28],0.188353,-0.245502,-0.433721,-0.957562,-0.198502,-0.329387,0.373554,
W[29],0.00237962,-0.367915,0.116021,0.0560474,0.115356,-0.0156222,0.181139,
W[30],8.79443,9.27954,8.86608,9.48237,8.98577,9.08164,0.259962,
W[31],3.83342,3.67251,3.72044,3.16766,3.83158,3.64512,0.246826,
W[32],-0.069581,0.195091,-0.184491,-0.0934653,-0.193538,-0.0691971,0.140848,
W[33],5.28337,5.03164,5.04758,4.3024,5.15039,4.96307,0.342349,
W[34],-0.0331663,-0.0308542,-0.0309652,-0.0338462,-0.03994,-0.0337544,0.00331081,
W[35],-0.00230836,-0.00171451,-0.00235006,-0.00117718,0.00136794,-0.00123643,0.00137143,
W[36],0.363978,0.328906,0.206188,0.16295,0.286093,0.269623,0.0749557,
W[37],0.923087,0.686869,-0.321455,0.899631,-0.439548,0.349717,0.603032,
W[38],0.0378797,0.043376,0.0369026,0.0471489,0.0248002,0.0380215,0.00759018,
W[39],0.156564,0.122912,-0.0876523,-0.120269,-0.114944,-0.008678,0.12215,
W[40],0.168447,0.129429,-0.0962883,-0.133022,-0.127392,-0.0117653,0.132385,
W[41],0.172294,0.132792,-0.0961754,-0.130985,-0.126078,-0.00963048,0.133535,
W[42],0.171206,0.131582,-0.102575,-0.136595,-0.135103,-0.0142968,0.136408,
W[43],0.168978,0.132388,-0.0960986,-0.129123,-0.120971,-0.00896551,0.131317,
W[44],0.172912,0.136639,-0.0912415,-0.124923,-0.122974,-0.00591744,0.132247,
W[45],0.165228,0.128546,-0.0931457,-0.12618,-0.116858,-0.00848171,0.127842,
W[46],-0.0779314,0.0396394,-0.116702,-0.289469,0.228457,-0.0432012,0.171998,
W[47],-0.0708334,0.0428571,-0.109393,-0.272821,0.218523,-0.0383334,0.163498,
W[48],-0.0777358,0.0387098,-0.115745,-0.285331,0.225704,-0.0428795,0.169765,
W[49],-0.0787524,0.0397512,-0.11889,-0.294058,0.235748,-0.0432401,0.17585,
W[50],-0.0786922,0.0415318,-0.119139,-0.293658,0.236326,-0.0427261,0.176107,
W[51],-0.0778578,0.04017,-0.118286,-0.291697,0.232746,-0.0429851,0.174176,
W[52],-0.0749061,0.0427216,-0.116353,-0.291105,0.237444,-0.0404397,0.175453,
W[53],3.91176,3.96946,3.92275,3.9327,3.9577,3.93887,0.0215559,
