,1,2,3,4,5,E,SD,
RMSE,24.1498,28.2894,34.2721,34.5812,30.4809,30.3547,3.89849,
R^2,0.292916,0.277278,0.254725,0.229637,0.248513,0.260614,0.022189,
W[0],0.133405,0.142563,0.137966,0.0982945,-0.0443272,0.0935802,0.0707051,
W[1],-0.0172498,-0.0166174,-0.0469653,-0.0115188,-0.0247547,-0.0234212,0.0125072,
W[2],-0.0484328,-0.0622216,-0.0510809,-0.0508854,-0.159394,-0.0744029,0.0427627,
W[3],0.0218136,0.01715,0.0212633,0.00369971,0.00790087,0.0143655,0.00729873,
W[4],0.380522,-0.194058,-0.123711,0.41748,-0.469275,0.00219167,0.344164,
W[5],-0.115082,-0.295493,-0.33739,-0.467184,-0.278628,-0.298756,0.113148,
W[6],0.942756,1.41183,0.625418,1.79746,1.65474,1.28644,0.439905,
W[7],1.95013,1.23123,1.40372,1.17574,1.45144,1.44245,0.273884,
W[8],0.555305,0.845352,1.08934,1.11886,0.752503,0.872273,0.211407,
W[9],0.374121,0.574222,0.180556,0.224609,0.356653,0.342032,0.137854,
W[10],0.185118,0.0612325,0.0914591,0.00594733,-0.0120738,0.0663366,0.0700875,
W[11],0.674533,0.62222,0.037841,0.189365,0.794465,0.463685,0.295161,
W[12],0.618681,0.738372,0.536053,0.665933,0.858021,0.683412,0.109288,
W[13],-0.00756661,0.211062,0.189425,0.489487,0.546861,0.285853,0.205221,
W[14],-0.11606,-0.159864,0.127656,-0.000279292,-0.144034,-0.0585161,0.10858,
W[15],-0.214153,-0.211254,-0.258114,-0.247632,-0.248139,-0.235859,0.0192938,
W[16],-0.0910822,0.203482,0.466727,0.293833,-0.246524,0.125287,0.259293,
W[17],0.252563,0.332347,0.459697,0.344563,0.309078,0.33965,0.0678346,
W[18],-0.0730363,-0.0798113,-0.00866206,-0.0312092,-0.0143724,-0.0414183,0.0296054,
W[19],-0.14029,0.708873,0.649332,0.186381,0.675113,0.415882,0.337503,
W[20],-0.013923,0.221329,0.261273,0.391747,0.226962,0.217478,0.131102,
W[21],-1.63923,-1.9366,-1.09603,-2.3372,-2.10777,-1.82336,0.429103,
W[22],-1.98233,-1.4344,-1.55869,-1.25977,-1.48386,-1.54381,0.24032,
W[23],-0.0171746,-0.429175,-0.698096,-0.649057,-0.223068,-0.403314,0.256728,
W[24],-0.208646,-0.284008,-0.306734,-0.372543,-0.248609,-0.284108,0.0552944,
W[25],-0.0929417,-0.032267,-0.0706541,0.0350252,0.041474,-0.0238727,0.0543482,
W[26],-0.385085,-0.317786,-0.068061,-0.230424,-0.233916,-0.247054,0.106342,
W[27],-0.169229,-0.0986603,0.00286661,0.0958771,0.303146,0.0268,0.164851,
W[28],-0.449708,-0.808876,-0.749339,-0.996489,-0.872892,-0.775461,0.182351,
W[29],0.0723029,-0.0691663,0.657896,0.218442,0.577524,0.2914,0.282673,
W[30],9.1108,8.89066,8.62383,8.93068,9.17304,8.9458,0.192767,
W[31],3.46646,3.81044,4.06277,3.59007,3.56312,3.69857,0.214079,
W[32],-0.157401,-0.082896,-0.699396,-0.349443,-0.494039,-0.356635,0.224073,
W[33],4.70472,5.10663,5.48125,4.75621,5.00234,5.01023,0.278953,
W[34],-0.0932094,-0.0923131,-0.0975632,-0.0882664,-0.114313,-0.097133,0.00908388,
W[35],0.0058125,0.00662125,0.0120519,0.0154069,-0.0444292,-0.000907326,0.0220458,
W[36],0.469065,0.438623,0.308197,0.508585,0.266616,0.398217,0.0940805,
W[37],-0.0934813,0.882345,-0.990504,-0.52719,0.927193,0.0396725,0.76133,
W[38],0.113435,0.111167,0.110398,0.101986,0.0792703,0.103251,0.0126027,
W[39],0.133942,-0.111831,0.00440723,0.164776,-0.578752,-0.0774917,0.269275,
W[40],0.167754,-0.109324,0.0184876,0.194572,-0.609928,-0.0676879,0.292369,
W[41],0.138557,-0.147789,-0.0274488,0.168226,-0.578706,-0.0894325,0.270186,
W[42],0.196584,-0.0866365,0.0213075,0.215905,-0.633314,-0.0572308,0.30917,
W[43],0.15243,-0.119043,0.0133365,0.185916,-0.593914,-0.0722549,0.282411,
W[44],0.166377,-0.101015,0.0296248,0.199476,-0.60103,-0.0613133,0.29017,
W[45],0.206443,-0.0762434,0.054419,0.237149,-0.608941,-0.0374347,0.307062,
W[46],-0.0245768,0.178825,0.0435814,-0.160466,-0.0845157,-0.00943046,0.115697,
W[47],-0.0351754,0.150168,0.0444336,-0.175749,-0.0617428,-0.015613,0.108851,
W[48],-0.00799363,0.200582,0.0687073,-0.12306,-0.0200689,0.0236335,0.107491,
W[49],0.0215828,0.228079,0.0997015,-0.108355,-0.00477253,0.0472472,0.112275,
W[50],-0.00128505,0.195643,0.0718244,-0.138102,-0.0484789,0.0159201,0.112776,
W[51],-0.0161492,0.166241,0.0417632,-0.152279,-0.0279543,0.00232444,0.103522,
W[52],-0.00334433,0.172606,0.0644878,-0.157438,-0.0608086,0.00310068,0.111713,
W[53],3.94474,3.95762,3.95344,3.84975,4.06281,3.95367,0.0675357,
