,1,2,3,4,5,E,SD,
RMSE,28.0939,29.3483,33.0364,30.1323,31.8803,30.4982,1.76574,
R^2,0.272396,0.286067,0.264629,0.22947,0.244886,0.25949,0.0200686,
W[0],-0.0074713,0.0309481,0.000624023,0.0187109,0.0600496,0.0205723,0.0238912,
W[1],-0.0113739,-0.0060912,0.00786099,-0.00549737,-0.0544061,-0.0139015,0.0212238,
W[2],-0.0670679,-0.0828378,-0.0750974,-0.0689201,-0.12328,-0.0834406,0.020669,
W[3],-0.00242868,0.0010145,0.0308595,-0.00258028,0.0379607,0.0129652,0.0176999,
W[4],-0.0678614,-0.0371469,-0.621216,-0.154454,-0.0414554,-0.184427,0.222442,
W[5],-0.41257,-0.483219,-0.415256,-0.560229,-0.477432,-0.469741,0.0541591,
W[6],2.12299,2.07517,2.06142,2.41966,1.91159,2.11817,0.166531,
W[7],1.65231,1.83167,2.44235,1.58638,2.08898,1.92034,0.313741,
W[8],1.01922,1.07999,0.954681,1.17028,1.11232,1.0673,0.0745499,
W[9],-0.274227,-0.112488,0.282777,-0.593657,0.906601,0.0418012,0.516417,
W[10],0.0072209,-0.0406328,-0.0598733,-0.0102269,-0.0585869,-0.0324198,0.0267199,
W[11],0.328156,0.509712,0.868714,0.0232058,0.598463,0.46565,0.281675,
W[12],0.759785,0.663701,0.692887,0.841158,0.56966,0.705438,0.091333,
W[13],0.551077,0.564397,0.305215,0.322992,0.585073,0.465751,0.12442,
W[14],0.00536056,-0.0832793,-0.0877289,0.126712,-0.216273,-0.0510418,0.113547,
W[15],-0.199838,-0.229972,-0.150216,-0.0617759,-0.216344,-0.171629,0.0611969,
W[16],-0.0313601,0.251121,0.331025,0.495647,-0.056803,0.197926,0.212905,
W[17],0.301916,0.334238,0.296615,0.251375,0.106187,0.258066,0.0804028,
W[18],-0.0247134,-0.117997,-0.181485,-0.198344,0.06885,-0.0907379,0.100384,
W[19],0.353035,0.382578,1.27441,0.471826,-0.352357,0.425899,0.516711,
W[20],0.354696,0.367107,0.308555,0.489542,0.504686,0.404917,0.0779136,
W[21],-2.24739,-2.45763,-3.07489,-2.94155,-2.35532,-2.61535,0.330294,
W[22],-1.74565,-1.90443,-2.13944,-1.61004,-2.11906,-1.90372,0.206481,
W[23],-0.651146,-0.541341,-0.261699,-0.749713,-0.802164,-0.601213,0.191719,
W[24],-0.276147,-0.322429,-0.334494,-0.186488,-0.312151,-0.286342,0.0535944,
W[25],0.0204132,0.0849111,0.0984231,0.00543356,0.0560573,0.0530476,0.0358201,
W[26],-0.366385,-0.34115,-0.081336,-0.110125,-0.299104,-0.23962,0.119782,
W[27],-0.036695,0.00491766,0.368422,0.00175545,-0.0563603,0.056408,0.157719,
W[28],-0.741602,-0.998272,-0.835415,-0.412876,-0.872515,-0.772136,0.197594,
W[29],0.122326,0.439564,0.683793,-0.282429,0.329722,0.258595,0.325539,
W[30],9.58008,8.84377,9.18307,9.66053,9.27654,9.3088,0.293398,
W[31],3.17497,3.6604,3.43125,3.24553,2.97693,3.29781,0.232405,
W[32],-0.276696,-0.509474,-0.74143,0.232437,-0.492439,-0.35752,0.329625,
W[33],4.44959,5.23554,4.92381,4.69192,3.886,4.63737,0.45665,
W[34],-0.131223,-0.118764,-0.122598,-0.119615,-0.092361,-0.116912,0.0130431,
W[35],0.0301755,0.0240967,0.0271041,0.0315398,0.023308,0.0272448,0.0032393,
W[36],0.423573,0.394325,0.357574,0.36381,0.305594,0.368975,0.0394902,
W[37],-0.803832,-0.0739459,-0.896671,-0.144307,0.762339,-0.231283,0.598357,
W[38],0.0302859,0.0350824,0.011328,0.00822159,0.051952,0.027374,0.0161013,
W[39],0.326197,0.011425,-0.205753,0.0271635,0.211128,0.074032,0.182635,
W[40],0.359404,0.00546218,-0.227114,0.0382487,0.235701,0.0823404,0.201941,
W[41],0.315753,-0.0134523,-0.212508,0.0140137,0.225785,0.0659185,0.18681,
W[42],0.315698,-0.0574964,-0.269237,-0.0142664,0.254669,0.0458735,0.214475,
W[43],0.353147,0.0146324,-0.221663,0.0354462,0.187381,0.0737888,0.191419,
W[44],0.320371,-0.00026962,-0.210609,0.00557738,0.264419,0.0758977,0.193979,
W[45],0.284332,-0.0505971,-0.25753,-0.0398223,0.260448,0.0393662,0.20562,
W[46],-0.379016,-0.100756,0.063572,0.0311575,-0.0165594,-0.0803204,0.15927,
W[47],-0.386338,-0.162951,0.0604399,-0.0125366,-0.00361869,-0.101001,0.160392,
W[48],-0.336451,-0.0756794,0.104903,0.0419921,-0.0455807,-0.0621634,0.151295,
W[49],-0.427012,-0.141996,0.0548528,-0.027123,-0.00438799,-0.109133,0.171298,
W[50],-0.354859,-0.0881585,0.0865979,0.0261235,-0.0243287,-0.0709249,0.153179,
W[51],-0.330464,-0.0785783,0.118649,0.0884658,-0.0292359,-0.0462327,0.159657,
W[52],-0.348668,-0.114472,0.0880167,0.0300953,-0.00961367,-0.0709283,0.153795,
W[53],3.96862,3.98858,3.96182,4.0569,3.83234,3.96165,0.0728939,
