,1,2,3,4,5,E,SD,
X[7] * X[36],1.03092,0.878103,1.14934,1.74217,0.874498,1.13501,0.320485,
X[8] * X[29],2.47796,2.96085,1.63812,2.79985,2.50714,2.47678,0.45672,
X[8] * X[30],4.83968,5.05649,5.24949,4.51428,3.56273,4.64453,0.593469,
X[8] * X[31],1.05432,1.93123,1.41653,0.80978,2.37477,1.51732,0.571258,
X[8] * X[32],1.11378,-0.0860142,1.42615,0.357188,-0.796647,0.40289,0.804042,
X[8] * X[33],3.10951,3.64287,3.0625,2.57202,3.52297,3.18197,0.379546,
X[8] * X[34],0.946583,-0.347926,0.246998,0.901883,-0.257217,0.298064,0.550167,
X[8] * X[35],0.945917,0.836923,1.53887,0.616019,1.56583,1.10071,0.383873,
X[8] * X[36],-0.357371,1.75262,0.366537,0.272628,-0.287404,0.349403,0.758981,
X[10] * X[29],0.825521,1.57154,1.11532,1.60238,1.33574,1.2901,0.291614,
X[10] * X[30],0.323333,-1.06592,0.159485,-0.400695,-0.342881,-0.265336,0.488319,
X[10] * X[31],0.00985795,-0.59334,-0.330972,-1.04421,0.0397505,-0.383782,0.404277,
X[10] * X[32],-2.20442,-1.97453,-2.2201,-1.99153,-1.69793,-2.0177,0.190069,
X[10] * X[33],-0.744876,0.240189,-1.19894,0.434162,-0.105177,-0.274928,0.61182,
X[10] * X[34],0.315104,0.0685631,0.27785,0.379617,-0.00794647,0.206638,0.149579,
X[10] * X[35],0.588495,0.411737,0.791117,0.592599,1.04543,0.685875,0.216189,
X[10] * X[36],0.583482,1.1768,1.37291,-0.182369,-0.15624,0.558917,0.648988,
X[11] * X[29],0.476495,0.328901,0.354368,1.30722,1.1195,0.717297,0.412391,
X[11] * X[30],1.66893,-0.384257,1.3553,2.53652,0.795219,1.19434,0.969935,
X[11] * X[31],0.0291425,0.0964807,0.0470208,0.19155,0.574906,0.18782,0.201591,
X[11] * X[32],0.350779,-0.60783,-0.2665,-0.207937,0.536739,-0.0389495,0.421252,
X[11] * X[33],-0.0233944,0.638492,0.0773307,2.18905,0.204589,0.617213,0.817706,
X[11] * X[34],0.270955,-0.142715,-0.138805,0.445676,-0.11323,0.0643761,0.246486,
X[11] * X[35],0.504771,1.2245,1.18211,1.42427,1.51539,1.17021,0.354849,
X[11] * X[36],0.00168482,-0.114183,0.377078,0.636968,0.0273037,0.18577,0.27898,
X[12] * X[29],0.714374,0.432896,0.894841,-1.23138,0.308118,0.22377,0.75622,
X[12] * X[30],2.59062,3.13131,3.75985,2.28602,2.86816,2.92719,0.502562,
X[12] * X[32],0.314258,0.328956,0.0809288,-1.16069,-1.03882,-0.295074,0.664007,
X[12] * X[33],3.33935,3.40345,3.96049,0.796467,2.10891,2.72173,1.13692,
X[12] * X[34],-0.176409,-0.0589591,-0.216644,-0.0506841,0.134116,-0.073716,0.122406,
X[12] * X[35],0.889041,0.959606,1.1856,1.27497,0.665073,0.994859,0.217277,
X[12] * X[36],0.756807,1.2243,3.26176,0.977496,1.71073,1.58622,0.895813,
X[13] * X[29],2.97881,2.4851,2.13389,2.02993,2.16236,2.35802,0.345743,
X[13] * X[30],0.545659,0.0588531,1.36487,-0.605865,0.674259,0.407555,0.656546,
X[13] * X[31],-0.055152,0.930615,0.000408731,-0.126602,0.416989,0.233252,0.396727,
X[13] * X[32],0.153143,0.285768,-0.0507624,-1.79037,0.0385622,-0.272732,0.767162,
X[13] * X[33],0.0410744,0.53262,-0.399928,-1.63712,0.224528,-0.247765,0.757489,
X[13] * X[34],-0.0107861,-0.196266,-0.0489849,0.0110898,-0.0536324,-0.059716,0.0723958,
X[13] * X[35],0.176314,0.0502661,0.00349026,0.122088,-0.173682,0.0356952,0.120271,
X[13] * X[36],-2.5676,-2.63872,-2.01845,-0.843691,-0.569362,-1.72756,0.865232,
X[15] * X[29],0.925869,2.11992,1.67964,3.26274,2.08091,2.01382,0.757744,
X[15] * X[30],-0.184937,0.791334,0.782479,0.425166,1.16577,0.595962,0.455327,
X[15] * X[31],0.279001,0.0285322,0.23902,0.434856,-0.645291,0.0672237,0.379128,
X[15] * X[32],-2.3702,-2.50682,-1.94164,-2.08448,-2.1434,-2.20931,0.202963,
X[15] * X[33],0.572045,0.298015,-0.275667,1.0459,-0.194073,0.289245,0.49098,
X[15] * X[34],0.0807029,-0.251667,-0.0869441,-0.192941,-0.384332,-0.167036,0.156742,
X[15] * X[35],-1.23756,-1.1082,-1.09814,-1.14018,-0.575836,-1.03198,0.233335,
X[15] * X[36],-0.907443,-0.180316,-0.00621675,-1.01859,-0.42359,-0.507232,0.396622,
X[16] * X[29],-0.822918,-0.997418,0.237968,1.53841,-0.430113,-0.0948145,0.920371,
X[16] * X[30],1.01397,0.525598,1.56124,2.41898,1.32899,1.36976,0.62903,
X[16] * X[31],1.21853,0.866753,0.302802,0.87169,-0.446076,0.56274,0.583646,
X[16] * X[32],0.0186638,-0.73339,-1.46249,-0.50345,-1.25052,-0.786237,0.529812,
X[16] * X[33],0.974215,-0.0222374,0.823469,1.59832,0.879682,0.850691,0.517262,
X[16] * X[34],0.249738,-0.245577,0.330343,-0.125936,-0.234509,-0.00518819,0.245977,
X[16] * X[35],0.223225,1.26082,1.23263,0.546159,0.694157,0.791398,0.401861,
X[16] * X[36],1.19259,0.673588,1.02525,0.461187,1.41999,0.95452,0.346594,
X[17] * X[29],-1.56551,-0.562227,-0.655572,0.217781,-1.35964,-0.785033,0.634248,
X[17] * X[30],3.85241,3.29199,3.98086,3.189,3.88424,3.6397,0.330292,
X[17] * X[32],0.684607,-1.06507,-0.624541,-0.781031,-0.726356,-0.502478,0.611276,
X[17] * X[33],2.62112,2.23326,1.55202,3.45334,1.6906,2.31007,0.6882,
X[17] * X[34],0.410804,0.320984,0.511637,0.524715,0.365826,0.426793,0.0799443,
X[17] * X[35],0.601434,1.15474,0.285096,0.799426,0.70293,0.708725,0.282192,
X[17] * X[36],-0.412989,0.12063,-2.60457,-0.439772,-0.275021,-0.722345,0.962188,
X[18] * X[29],1.03055,0.3903,1.23272,1.09173,1.0663,0.962321,0.294121,
X[18] * X[30],1.59641,1.09748,0.782472,1.38419,1.92178,1.35647,0.393564,
X[18] * X[31],0.155622,0.452824,0.697406,1.05069,1.18978,0.709265,0.379444,
X[18] * X[32],0.223611,-0.926658,-1.42472,-1.11615,-1.83838,-1.01646,0.692533,
X[18] * X[33],0.670876,0.224707,0.627178,0.599823,-0.104815,0.403554,0.300139,
X[18] * X[34],0.0589576,-0.0673006,0.213761,0.164285,0.149323,0.103805,0.0991045,
X[18] * X[35],0.833344,0.668864,0.551938,0.371043,0.109603,0.506958,0.249451,
X[18] * X[36],1.5508,1.47589,0.504014,0.697653,0.0456814,0.854808,0.578375,
X[20] * X[29],-0.933481,0.14132,-0.277358,-0.594378,0.333667,-0.266046,0.464543,
X[20] * X[30],-4.53441,-3.6735,-3.28967,-2.4215,-3.57079,-3.49797,0.680075,
X[20] * X[31],-1.9427,-1.95441,-1.14982,-2.0869,-1.11091,-1.64895,0.426619,
X[20] * X[32],-3.89378,-4.57447,-4.93955,-4.18951,-4.88679,-4.49682,0.403042,
X[20] * X[33],-1.26873,-0.759886,-1.09584,-1.53487,-1.59747,-1.25136,0.305354,
X[20] * X[34],1.02925,0.447037,0.838077,1.01696,0.51533,0.769331,0.245762,
X[20] * X[35],-0.628332,-0.427238,-0.594229,-0.921591,-0.674899,-0.649258,0.159738,
X[20] * X[36],-1.91042,-2.55203,-1.92686,-1.93484,-2.65443,-2.19572,0.334398,
X[21] * X[29],0.0450377,-0.416134,0.376966,-0.691931,0.222879,-0.0926366,0.400708,
X[21] * X[30],-3.07074,-3.00698,-2.83653,-2.08464,-2.21494,-2.64277,0.411798,
X[21] * X[31],-0.249011,0.30316,-0.28546,0.237101,-0.752039,-0.14925,0.386213,
X[21] * X[32],-1.12075,-1.54316,-0.7325,-1.16416,-1.74139,-1.26039,0.351781,
X[21] * X[33],-2.00699,-1.25365,-1.94738,-2.50871,-1.24457,-1.79226,0.48447,
X[21] * X[34],-0.917119,-2.04777,-1.66757,-2.04319,-1.8826,-1.71165,0.420794,
X[21] * X[35],-0.954428,-2.79556,-2.34511,-1.72701,-2.51165,-2.06675,0.657157,
X[21] * X[36],-1.69559,-0.226545,-0.4905,-1.54327,-1.5535,-1.10188,0.615025,
X[22] * X[29],-0.473252,-0.131605,-0.822234,-0.760555,-0.872715,-0.612072,0.277225,
X[22] * X[30],-2.30849,-2.03123,-2.8928,-3.27069,-2.67653,-2.63595,0.434379,
X[22] * X[31],-0.431232,-1.14454,-2.00294,-1.08657,-1.4836,-1.22978,0.515297,
X[22] * X[32],-1.58124,-1.06852,-2.05669,-1.88727,-1.96187,-1.71112,0.358642,
X[22] * X[33],-0.877091,-0.86943,-1.56918,-0.419778,-1.33128,-1.01335,0.400407,
X[22] * X[34],-1.51998,-1.78905,-1.61124,-1.75761,-2.06066,-1.74771,0.184515,
X[22] * X[35],-1.49499,-0.976102,-1.14839,-0.871697,-1.11669,-1.12157,0.211556,
X[22] * X[36],-0.0572429,-0.774648,-1.24488,1.95346,-1.37424,-0.29951,1.2173,
X[23] * X[29],-0.0137474,0.602939,-0.258753,0.746082,0.505026,0.316309,0.385256,
X[23] * X[30],-0.932296,1.14124,-0.739801,0.441305,-1.36746,-0.291403,0.933706,
X[23] * X[31],-0.290704,-0.818479,0.27231,-0.490564,-0.335908,-0.332669,0.354602,
X[23] * X[32],-1.79545,-2.56653,-1.24396,-2.4314,-1.4469,-1.89685,0.524063,
X[23] * X[33],0.0148456,0.189111,0.341789,-0.164254,-0.141303,0.0480377,0.194016,
X[23] * X[34],-0.456014,0.189726,-0.0456906,-0.439632,0.252279,-0.0998664,0.301027,
X[23] * X[35],-0.656836,-0.605305,-0.889851,0.0861209,-0.960514,-0.605277,0.370908,
X[23] * X[36],-1.86953,-1.915,-2.07638,-2.45784,-1.82742,-2.02924,0.230308,
X[24] * X[29],-3.53819,-2.2377,-2.41552,-2.76884,-1.79855,-2.55176,0.5839,
X[24] * X[30],0.746353,1.04232,1.7031,1.93372,1.35803,1.3567,0.429956,
X[24] * X[31],-0.00631287,0.623021,0.827427,0.159173,0.988488,0.518359,0.382569,
X[24] * X[32],1.85516,1.56364,1.20414,3.04506,1.44918,1.82344,0.645671,
X[24] * X[33],0.552126,0.311561,0.710859,-0.297638,1.07113,0.469607,0.456176,
X[24] * X[34],0.0525868,0.123428,-0.0208456,-0.235632,0.0617196,-0.0037487,0.124656,
X[24] * X[35],-0.897105,-0.64574,-1.18916,-0.820316,-0.527432,-0.815951,0.227203,
X[24] * X[36],-0.873915,-0.718753,-0.425833,-0.910466,-1.67181,-0.920155,0.412827,
X[25] * X[29],2.29192,1.25092,1.00236,1.89339,0.519082,1.39153,0.63166,
X[25] * X[30],0.297547,0.154691,-0.741796,-0.166367,-0.177511,-0.126687,0.358236,
X[25] * X[31],-0.249194,0.45342,0.141385,0.17928,-0.158449,0.0732884,0.252218,
X[25] * X[32],-2.00823,-2.49033,-0.750105,-1.41065,-1.78168,-1.6882,0.585086,
X[25] * X[33],-0.0413222,-0.32694,-0.0258267,-0.645342,-0.467479,-0.301382,0.240878,
X[25] * X[34],-0.174965,-0.244962,-0.129885,-0.278905,-0.221923,-0.210128,0.0524562,
X[25] * X[35],-0.255828,-0.18789,-0.0249075,-0.01053,-0.573098,-0.210451,0.204194,
X[25] * X[36],2.67982,2.83397,1.83406,2.93325,3.27624,2.71147,0.480418,
X[26] * X[29],0.954846,1.05524,-0.540258,1.20174,-0.111257,0.512062,0.701806,
X[26] * X[30],-0.403714,0.0431828,0.32319,0.0232098,0.291674,0.0555085,0.260579,
X[26] * X[31],-0.494679,-0.625329,-0.559871,0.229546,-0.479048,-0.385876,0.31205,
X[26] * X[32],0.148544,-0.346341,0.945766,0.111726,0.635543,0.299048,0.448495,
X[26] * X[33],-0.270536,0.220033,1.0381,0.987175,0.990352,0.593026,0.528427,
X[26] * X[34],0.0840239,-0.0568449,0.196705,0.00788752,-0.153444,0.0156654,0.119469,
X[26] * X[35],-0.0506092,0.165965,-0.00643583,-0.0845501,-0.0902808,-0.0131821,0.0944221,
X[26] * X[36],0.316452,0.224556,0.0744248,-1.17453,-0.322435,-0.176306,0.544824,
X[27] * X[29],-0.694095,-0.254603,0.522646,0.382244,-0.63607,-0.135976,0.505569,
X[27] * X[30],0.390044,-0.947024,-1.29245,-1.21521,0.724618,-0.468005,0.851597,
X[27] * X[32],-0.285795,-0.860013,-0.522854,-0.417637,-0.316794,-0.480618,0.207116,
X[27] * X[33],0.346099,0.477773,-1.09436,0.347944,-0.0435339,0.00678433,0.577651,
X[27] * X[35],0.278502,0.45829,-0.0183298,0.149308,0.424151,0.258384,0.176813,
X[27] * X[36],-0.586531,-0.562177,-2.18474,0.23916,-0.302728,-0.679403,0.809203,
X[28] * X[29],0.517154,1.11986,0.252354,0.454799,0.16252,0.501337,0.335194,
X[28] * X[30],-1.95924,-1.58448,-0.694767,-1.49888,-1.07025,-1.36152,0.437093,
X[28] * X[31],-0.158976,1.1062,0.92841,1.128,0.00556701,0.601839,0.560758,
X[28] * X[32],-2.22657,-2.11773,-2.03727,-3.29329,-2.07365,-2.3497,0.476055,
X[28] * X[33],-1.71784,-1.39844,-0.36393,-1.69135,-1.02204,-1.23872,0.504409,
X[28] * X[34],-0.230359,-0.239775,-0.125467,-0.203862,-0.46859,-0.25361,0.114755,
X[28] * X[35],-0.193929,-1.42983,-1.08213,-0.829657,-0.72235,-0.851578,0.409196,
X[28] * X[36],-1.41597,-3.35621,-2.11864,-0.691864,-2.11454,-1.93945,0.883229,
X[29] * X[29],1.15791,2.27369,1.39086,1.7404,0.860795,1.48473,0.488413,
X[29] * X[30],4.01953,2.84639,4.39751,4.71588,3.64712,3.92529,0.647814,
X[29] * X[31],2.55073,2.17181,2.53509,1.79793,1.55855,2.12282,0.394823,
X[29] * X[32],-0.231047,-0.950849,0.234631,-0.777934,-1.17463,-0.579965,0.512968,
X[29] * X[33],1.39768,1.59829,1.74047,0.696533,1.75259,1.43711,0.391801,
X[29] * X[34],2.86647,2.16129,2.73014,2.37578,2.86571,2.59988,0.283295,
X[29] * X[35],2.04373,1.64262,1.41804,2.51197,1.45873,1.81502,0.41287,
X[29] * X[36],1.67371,1.25217,2.01722,1.77945,1.72297,1.6891,0.248242,
X[29] * X[38],6.61581,6.8039,6.63471,6.73096,6.39162,6.6354,0.139528,
X[30] * X[30],-0.0311165,-0.722377,-0.562693,0.418285,0.334701,-0.11264,0.461079,
X[30] * X[32],1.40681,1.51936,1.29483,2.11487,1.13905,1.49499,0.334477,
X[30] * X[33],-5.11155,-5.43743,-5.29932,-4.80457,-5.57483,-5.24554,0.268535,
X[30] * X[34],-18.2249,-18.4248,-18.8375,-19.0026,-19.0323,-18.7044,0.323206,
X[30] * X[35],0.348888,-0.0298535,-0.503003,0.196328,-0.315176,-0.0605633,0.314696,
X[30] * X[36],-0.968121,-0.426234,-0.762809,-1.0994,-1.11313,-0.873939,0.25679,
X[30] * X[38],8.36049,7.769,8.84146,7.99739,7.32527,8.05872,0.515634,
X[31] * X[32],-0.782227,-1.07835,-1.42629,-0.875499,0.0394072,-0.824591,0.485244,
X[31] * X[33],-1.63851,-2.132,-1.94456,-2.16644,-1.23237,-1.82278,0.349599,
X[31] * X[35],-0.518537,-0.420823,0.604476,-0.418258,0.0142359,-0.147781,0.418882,
X[31] * X[36],-1.75876,-1.12478,-1.58321,-1.17659,-0.926144,-1.3139,0.308351,
X[32] * X[32],-1.57526,-1.35531,-1.83341,-2.18189,0.0181284,-1.38555,0.753918,
X[32] * X[33],2.03576,2.40322,1.97888,0.95713,1.66653,1.8083,0.485665,
X[32] * X[34],-8.79533,-8.69684,-8.44109,-8.84937,-9.15731,-8.78799,0.231892,
X[32] * X[35],-2.54496,-1.97995,-1.727,-2.69148,-1.56355,-2.10139,0.44478,
X[32] * X[36],-0.271235,-1.49788,-1.70688,-1.06889,-1.35699,-1.18038,0.499634,
X[32] * X[38],-5.04473,-5.57024,-5.55045,-5.49452,-5.1964,-5.37127,0.211703,
X[33] * X[33],-3.63599,-3.55518,-3.63825,-4.14811,-3.68472,-3.73245,0.211968,
X[33] * X[34],-2.50949,-2.22126,-2.41257,-2.406,-2.65757,-2.44138,0.142767,
X[33] * X[35],-0.301181,-0.283749,0.754265,-0.137394,0.48539,0.103466,0.433842,
X[33] * X[36],0.211337,0.513516,-0.354489,0.912882,0.540148,0.364679,0.422891,
X[33] * X[38],1.50401,0.382537,0.752307,0.862409,1.03965,0.908184,0.367422,
X[34] * X[35],-0.169425,-0.14343,-0.131626,-0.0949029,-0.151234,-0.138124,0.0248597,
X[34] * X[36],-4.72764,-5.99024,-6.70409,-6.6152,-6.45313,-6.09806,0.728073,
X[35] * X[36],0.493141,1.70532,1.12371,1.60327,1.67445,1.31998,0.46402,
X[36] * X[36],-0.69387,-1.6019,-3.15826,-3.25979,-1.09197,-1.96116,1.05925,
X[36] * X[38],3.85241,5.56141,5.65131,6.17264,5.58069,5.36369,0.788322,
X_0,5.26957,5.33582,5.06611,5.18089,5.14911,5.2003,0.093988,
