,1,2,3,4,5,E,SD,
X[8] * X[36],0.3919,0.673497,0.897888,-0.098679,0.844114,0.541744,0.365574,
X[10] * X[29],0.872457,1.32169,1.76802,1.45996,1.81453,1.44733,0.341789,
X[10] * X[30],-1.0763,-0.901582,0.187567,-0.0183092,-0.128313,-0.387388,0.504561,
X[10] * X[31],-0.145566,-0.79042,-0.414339,-0.46334,-1.42179,-0.647091,0.438216,
X[10] * X[32],-2.22815,-2.8526,-2.09401,-2.16413,-2.76709,-2.4212,0.321295,
X[10] * X[33],-0.314298,0.0511486,0.684471,-1.17362,-0.588427,-0.268146,0.621937,
X[10] * X[34],0.273895,0.145904,0.139827,0.176537,0.159068,0.179046,0.0490679,
X[10] * X[35],0.143276,0.226125,0.616705,0.866179,0.482092,0.466875,0.262603,
X[10] * X[36],-1.0715,0.0959666,0.756008,-0.214699,-0.175983,-0.122042,0.588467,
X[11] * X[29],-0.137388,0.422935,-1.11637,-0.645783,-0.116165,-0.318555,0.522911,
X[11] * X[30],0.716641,0.580425,0.511837,1.33468,0.762242,0.781165,0.291114,
X[11] * X[31],0.80046,1.04294,0.935366,0.40237,1.0551,0.847248,0.24057,
X[11] * X[32],0.279855,-0.65924,-0.589477,-0.0566346,-0.623504,-0.3298,0.376437,
X[11] * X[33],0.119328,-0.33495,-0.35503,0.704971,1.38411,0.303685,0.663941,
X[11] * X[34],0.00218608,0.654287,0.247485,-0.0308613,-0.0224803,0.170123,0.263094,
X[11] * X[35],0.410724,0.688012,1.10614,-0.222831,1.17715,0.631839,0.510849,
X[11] * X[36],0.587804,0.770892,1.02976,0.832832,0.007604,0.645778,0.348916,
X[12] * X[29],-0.959819,0.17234,0.32477,0.656532,-0.216526,-0.00454054,0.553939,
X[12] * X[30],2.95235,2.35133,3.68454,2.14555,3.21496,2.86975,0.56269,
X[12] * X[32],0.372645,0.267295,0.473806,0.417408,-0.212619,0.263707,0.247602,
X[12] * X[33],0.888184,2.45128,2.89358,2.50667,3.40198,2.42834,0.841805,
